videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,commentId
d380meD0W0M,bruh paco got no shame,bruh paco got no shame,William Van,https://yt3.ggpht.com/ytc/AGIKgqMV1kHkhyVivRBRAqkYqt7PgM2hD0TCBFd-CTxF9g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkH-COGmro9aAOGA5IpXrCw,{'value': 'UCkH-COGmro9aAOGA5IpXrCw'},True,none,1,2021-01-23T00:23:32Z,2021-01-23T00:23:32Z,,Ugxd97Z4YIKi11FHjwx4AaABAg
d380meD0W0M,I dare you to eat ramen noodles without cooking them.,I dare you to eat ramen noodles without cooking them.,Eli Kiefer,https://yt3.ggpht.com/ytc/AGIKgqOBSW_IAjWFyTaPGdvswNl3jPUXJWbAm4HjeMl4zQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUCuA0jOLlRw0-RsxLNq2Lg,{'value': 'UCUCuA0jOLlRw0-RsxLNq2Lg'},True,none,0,2021-01-07T04:37:43Z,2021-01-07T04:37:43Z,,UgxpVAWs29Ms1EiNEXt4AaABAg
d380meD0W0M,Never watch i dare you while eating food,Never watch i dare you while eating food,Maarg Chaudhary,https://yt3.ggpht.com/ytc/AGIKgqNG0yi6JS098edhABSoSmXs8vfbXlNTJG0BL_svNg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSf0ZrvvsaL0_T9_g-T6qRg,{'value': 'UCSf0ZrvvsaL0_T9_g-T6qRg'},True,none,0,2021-01-04T14:05:30Z,2021-01-04T14:05:30Z,,UgxuqMwTxVg_7UMRJIh4AaABAg
d380meD0W0M,this was 1 day before my birthday,this was 1 day before my birthday,bememot1500 :D,https://yt3.ggpht.com/ytc/AGIKgqNUsV2jc7kZrnc0j9o9i4MfBJXQLmLxSEOTwcJ7Iw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbU3jSNPizercaCKjP4495w,{'value': 'UCbU3jSNPizercaCKjP4495w'},True,none,0,2020-12-27T13:41:17Z,2020-12-27T13:41:17Z,,UgyC3LNRjss5i4DqfHp4AaABAg
d380meD0W0M,Just realized National Derrick day coincides with my birthday,Just realized National Derrick day coincides with my birthday,drew rushline,https://yt3.ggpht.com/5EPhTGTekQljXjzCXAMuB2hPwqeky6zz5CVz3TQvd0p8OFSQbIXE5mqHpxAtVRdKCKaXEpaRTg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFvxSIuK054GXzcHRbn-sZQ,{'value': 'UCFvxSIuK054GXzcHRbn-sZQ'},True,none,0,2020-12-13T22:49:35Z,2020-12-13T22:49:35Z,,UgygtE1K8C2YlmTBi-54AaABAg
d380meD0W0M,I like ur cut g!,I like ur cut g!,Israel Becerril,https://yt3.ggpht.com/NMI62HIC5zbv7z2ghuFBEUjwoJ28En8V1tm-Dt-ifFLeF2hCMoc8_Bv_YyWkThfASKGKRBvV=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC80FqeEXSPnpAgmrmodN2Hg,{'value': 'UC80FqeEXSPnpAgmrmodN2Hg'},True,none,0,2020-11-30T06:45:16Z,2020-11-30T06:45:16Z,,UgwmhIS4_uTq0WJscsR4AaABAg
d380meD0W0M,I got this recommend om derrick day,I got this recommend om derrick day,Crispy Cookie,https://yt3.ggpht.com/ytc/AGIKgqObJINn24h7-kn7vtNB5-3Tk9RWSqYZ21rWoSPBgA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOIm6_PS6W73N440NktsimA,{'value': 'UCOIm6_PS6W73N440NktsimA'},True,none,0,2020-11-13T00:38:05Z,2020-11-13T00:38:05Z,,UgyGW90f_VX3jlIrYQd4AaABAg
d380meD0W0M,It’s derrick day,It’s derrick day,Krafty Kaktus,https://yt3.ggpht.com/ytc/AGIKgqO4dZtN9krFhJplJhMJbq3DHGzT2INsYyKJxA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHORxti8DNaC381S95VHz2g,{'value': 'UCHORxti8DNaC381S95VHz2g'},True,none,0,2020-11-12T20:33:52Z,2020-11-12T20:33:52Z,,UgyRPC1srmN5bylaDuZ4AaABAg
d380meD0W0M,"just watched this again, and i realized that at the end, that&#39;s like the most we&#39;ve ever heard from erika in 1 sitting ever","just watched this again, and i realized that at the end, that's like the most we've ever heard from erika in 1 sitting ever",Lephim,https://yt3.ggpht.com/jTf6CzJb3CBMfMKXJgBnTKNvJG19ulj-J8W4VHs7-IavXToaPhvj2vajC6tXbGPkkjXKqPUh_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWYqYsF3RoY_VJ3Ij_9f4Mg,{'value': 'UCWYqYsF3RoY_VJ3Ij_9f4Mg'},True,none,0,2020-11-11T06:00:52Z,2020-11-11T06:00:52Z,,UgzzBXIXlylkFJXuDeJ4AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=2m10s"">2:10</a> greg always messes up like this <br>Everytime","2:10 greg always messes up like this 
Everytime",Jung Sung,https://yt3.ggpht.com/ytc/AGIKgqPVIn_mZwMi0ubFh8ENhNc09FK20H-n3Ro4txZM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6k7I1pTlBv6zQ_tutFR0FA,{'value': 'UC6k7I1pTlBv6zQ_tutFR0FA'},True,none,0,2020-11-04T18:32:54Z,2020-11-04T18:32:54Z,,UgxmnsgL-A2ixm9ye6N4AaABAg
d380meD0W0M,Does derrick say aunty?!?!,Does derrick say aunty?!?!,someone,https://yt3.ggpht.com/5vI2J23gQc-JXV5ZexYwUy0YgyqB3rw8JrERaKyvmkN8SQHLlTqGdgSkH6tuhNblIkCA5fLONQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVvyP9uLQWtkGQRdysQRlLA,{'value': 'UCVvyP9uLQWtkGQRdysQRlLA'},True,none,0,2020-10-25T15:25:11Z,2020-10-25T15:25:11Z,,Ugy-nk18vG6yyrHTFuR4AaABAg
d380meD0W0M,Shit im 5 days late from Derrick day . F***,Shit im 5 days late from Derrick day . F***,ChristianHenry,https://yt3.ggpht.com/ytc/AGIKgqPD6kgVEnzkX1uOcTtUk-hnIkL2cfqCPbdWperhfTM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7UOrxzjGtV_WFMycEaK9Aw,{'value': 'UC7UOrxzjGtV_WFMycEaK9Aw'},True,none,0,2020-10-22T12:45:12Z,2020-10-22T12:45:12Z,,Ugx0sXFwdcWGe5damcV4AaABAg
d380meD0W0M,derek day was two days ago,derek day was two days ago,smakepope,https://yt3.ggpht.com/ytc/AGIKgqNW2hj09Oa6ETbGtWPPXIPCS0ns8VIln4PZRziF=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCr3gVXfBW_3QS1OVLEO5Sug,{'value': 'UCr3gVXfBW_3QS1OVLEO5Sug'},True,none,0,2020-10-19T22:17:05Z,2020-10-19T22:17:05Z,,Ugy1EjLQBUgrFtTspfN4AaABAg
d380meD0W0M,Happy Derrick Day :),Happy Derrick Day :),Conk Shorts,https://yt3.ggpht.com/1DzaPsKoWyDDo6spVxTfsFDzq2QiEe_2MrPL5IDvuq_0CcQuc3_b-SSK_WbwCb9RRy_LfNm6ww=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCz_wjvLBD4OExCBEiveekDQ,{'value': 'UCz_wjvLBD4OExCBEiveekDQ'},True,none,4,2020-10-17T19:00:51Z,2020-10-17T19:00:51Z,,Ugx8gduIHcvaKWxrHFF4AaABAg
d380meD0W0M,"Happy Derek day, it’s kinda weird how when I came back to watch this, it happened to be October 17th😂","Happy Derek day, it’s kinda weird how when I came back to watch this, it happened to be October 17th😂",Noah Brown,https://yt3.ggpht.com/ytc/AGIKgqMD3f721W2_33IezaTEb5tmlPzGNQXO4Ks-wBJkUg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBEg_LQNyChtE61tfDOzhFg,{'value': 'UCBEg_LQNyChtE61tfDOzhFg'},True,none,1,2020-10-17T18:51:43Z,2020-10-17T18:51:43Z,,UgxwjNJNt71g36AaRv54AaABAg
d380meD0W0M,YO IT&#39;S DERRICK DAY TODAY,YO IT'S DERRICK DAY TODAY,Robby Lavadia,https://yt3.ggpht.com/ytc/AGIKgqPxIesLQwldLeTjmjNSU7Ig20KqN1pE5GD1FaPasw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdBr2fDiCShHpCr2nb7yNeQ,{'value': 'UCdBr2fDiCShHpCr2nb7yNeQ'},True,none,8,2020-10-17T13:44:38Z,2020-10-18T00:01:31Z,,UgwP48casgFY2OZJ4lR4AaABAg
d380meD0W0M,Happy Derrick Day!,Happy Derrick Day!,Nikhil,https://yt3.ggpht.com/ytc/AGIKgqMSKuOgY8cQR-wyI2P218Mi0Se-aaQ2noXihjJiuQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFG1MWzIL59Dlc0j9JycDmA,{'value': 'UCFG1MWzIL59Dlc0j9JycDmA'},True,none,2,2020-10-17T05:46:31Z,2020-10-17T05:46:31Z,,UgzRnrAMByAQ_21xdDN4AaABAg
d380meD0W0M,I am here because it is Derrick Day!!!,I am here because it is Derrick Day!!!,BledWhite,https://yt3.ggpht.com/FTivEEN12zW-H4I46Ck50WRfSVfMLM_W1nJTM5rOe5GB-9KIdt_-Zf2cE10mLoBRc-Ss3EJzZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDBacFwcuN_3986vMaSD7Gg,{'value': 'UCDBacFwcuN_3986vMaSD7Gg'},True,none,2,2020-10-17T01:33:30Z,2020-10-17T01:33:30Z,,UgyccZZWHjhMaiSlhgR4AaABAg
d380meD0W0M,1 more for Derrick Day,1 more for Derrick Day,Mexican Rick,https://yt3.ggpht.com/kjSZ8rpYFPRulfJ1UCiOvXY3Gb2eBG9hEUjHbn9ewTRfy2vp0socElWBhU8ycqary5jd4PXwkg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCe5dc1uhoOXZ6ACx2ouKM6Q,{'value': 'UCe5dc1uhoOXZ6ACx2ouKM6Q'},True,none,0,2020-10-16T18:57:19Z,2020-10-16T18:57:19Z,,Ugyl8pTGuEwnalJ35g14AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=2m05s"">2:05</a> only 3 points to get salmonella",2:05 only 3 points to get salmonella,Supermar7993,https://yt3.ggpht.com/0FSoeQBLeYXsfU9rPT3vFkuaXicQUYoaZAk-AVfqDD95HF5kfS38lg8T87xUdT1sAfa0P9fjmg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaecg7tHjZD8CyMj3fHK8FQ,{'value': 'UCaecg7tHjZD8CyMj3fHK8FQ'},True,none,0,2020-10-16T06:02:48Z,2020-10-16T06:02:48Z,,Ugx0md1Pnzcb7kauRxt4AaABAg
d380meD0W0M,5 days to Derrick day 2020!,5 days to Derrick day 2020!,Nibon,https://yt3.ggpht.com/u_1WmkSFAwJ_-nIv5gzwypif9YFj0CzZ2yGJurNKyqOzih0sx4MiTr12iAHkfnha_MxEh6G8Ew=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCe9SfX-LeaVCX_0dd4bNKsQ,{'value': 'UCe9SfX-LeaVCX_0dd4bNKsQ'},True,none,0,2020-10-12T17:33:12Z,2020-10-12T17:33:12Z,,UgyNhzVEOZtWj7TgxLB4AaABAg
d380meD0W0M,IT WILL BE DEREK DAY SOON,IT WILL BE DEREK DAY SOON,that history is cool guy,https://yt3.ggpht.com/ytc/AGIKgqOeQOouEm7cngGFhgHrkl6GKyPgNLlToHljgL3zEQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfwSMRk359guGqJyqZ8ycEg,{'value': 'UCfwSMRk359guGqJyqZ8ycEg'},True,none,0,2020-10-09T12:12:55Z,2020-10-09T12:12:55Z,,UgypvCiH9S4_WTqXAcJ4AaABAg
d380meD0W0M,i dare you to eat seans earwax,i dare you to eat seans earwax,Shaikh Islam,https://yt3.ggpht.com/ytc/AGIKgqNHCUNOrqQyV83kMGQQ3yfi0eNSqvgwbh1U0lxi-g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC80oYZuAZVZxL-w_uRXgEnQ,{'value': 'UC80oYZuAZVZxL-w_uRXgEnQ'},True,none,0,2020-09-27T22:02:10Z,2020-09-27T22:02:10Z,,UgwEvtneKtKrf7R2XEp4AaABAg
d380meD0W0M,i dare you to eat 5 hot peppers,i dare you to eat 5 hot peppers,Shaikh Islam,https://yt3.ggpht.com/ytc/AGIKgqNHCUNOrqQyV83kMGQQ3yfi0eNSqvgwbh1U0lxi-g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC80oYZuAZVZxL-w_uRXgEnQ,{'value': 'UC80oYZuAZVZxL-w_uRXgEnQ'},True,none,0,2020-09-27T22:00:12Z,2020-09-27T22:00:12Z,,UgwBWzxmZOM1D6THcVd4AaABAg
d380meD0W0M,Lesson of the day: never eat while watching an I dare you😂,Lesson of the day: never eat while watching an I dare you😂,Abhiram Chilukuri,https://yt3.ggpht.com/ytc/AGIKgqN3Q40iKdlqlgiDmfmLNoONlm0baVM8tBUGrzJ72Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaXSWD49MPoF8xZl9_k9yLg,{'value': 'UCaXSWD49MPoF8xZl9_k9yLg'},True,none,0,2020-08-16T07:42:03Z,2020-08-16T07:42:03Z,,Ugw4yvUQGeJf9Sah4954AaABAg
d380meD0W0M,"I dare you to let the person on your right or left(your choice)to give you a dare.Worst thing is,it can only be 1 point!","I dare you to let the person on your right or left(your choice)to give you a dare.Worst thing is,it can only be 1 point!",kolivarsha,https://yt3.ggpht.com/ytc/AGIKgqP-FbxWkidUX6gVdLpaI9d25vZbZI4OL3Mpog=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVVlHxwdGCCn26QjhRHaW-Q,{'value': 'UCVVlHxwdGCCn26QjhRHaW-Q'},True,none,0,2020-08-13T06:25:03Z,2020-08-13T06:25:03Z,,UgzyNlNUhHuVRIMbvKd4AaABAg
d380meD0W0M,This was good times,This was good times,Pluradox,https://yt3.ggpht.com/ytc/AGIKgqMw-9hQ-G4DUvV5LIq3pi7mRqsoxlTMx0NPZFC72vg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkyjGEoAG1zwpEe3dcjAP4w,{'value': 'UCkyjGEoAG1zwpEe3dcjAP4w'},True,none,0,2020-07-31T18:23:29Z,2020-07-31T18:23:29Z,,Ugz88CIpfckZFH8-dOF4AaABAg
d380meD0W0M,"I don&#39;t know why no one is saying this but this is SO disgusting. like I like nigahiga and all, but these I dare yous are just over the top.<br>I did get warned about it tho.. so i have notthing to complain about ig","I don't know why no one is saying this but this is SO disgusting. like I like nigahiga and all, but these I dare yous are just over the top.
I did get warned about it tho.. so i have notthing to complain about ig",Gabby K.,https://yt3.ggpht.com/ytc/AGIKgqMMoReJ3enLIJaJDGIekXzrCr53tEBYLYefmIQHYA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_yHgw4PUOrCGTraEjZaebQ,{'value': 'UC_yHgw4PUOrCGTraEjZaebQ'},True,none,0,2020-07-23T07:37:26Z,2020-07-23T07:37:26Z,,UgxKq4hdanMZS0il53Z4AaABAg
d380meD0W0M,"The egg was on the garage can, then in derricks mouth, then spit onto the side walk, and paco slupped it off the floor for  one point. ONE. That should of been at least 2 😂","The egg was on the garage can, then in derricks mouth, then spit onto the side walk, and paco slupped it off the floor for  one point. ONE. That should of been at least 2 😂",mocco,https://yt3.ggpht.com/SmbJsrQUHVsp3zmY8vCF91cuDVv_sIRRyav3VGi8_Fwo2bP7aPSHzJaaCI7lCjEVyit_i600zQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCN2lkSNHYU4lR1gIR8n7YHQ,{'value': 'UCN2lkSNHYU4lR1gIR8n7YHQ'},True,none,0,2020-07-17T04:18:29Z,2020-07-17T04:18:29Z,,Ugxf6zs6fr3c1L42jXp4AaABAg
